=== Start 2025-10-26T11:16:02+00:00 ===
[OK] 1221.jpg 1600x1600 -> 1200x1200; size 491574 -> 56800
[OK] 1222.jpg 1600x1600 -> 1200x1200; size 585838 -> 73171
[OK] 1223.jpg 1600x1600 -> 1200x1200; size 419953 -> 50575
[OK] 1224.jpg 1600x1600 -> 1200x1200; size 1376272 -> 87167
[OK] 1225.jpg 1600x1600 -> 1200x1200; size 544230 -> 84571
[OK] 1226.jpg 1600x1600 -> 1200x1200; size 1144728 -> 96430
[OK] 1232.jpg 1703x1600 -> 1200x1127; size 660029 -> 68037
[OK] 1233.jpg 1703x1600 -> 1200x1127; size 679918 -> 60774
[OK] 1234.jpg 1703x1600 -> 1200x1127; size 133885 -> 76618
[OK] 1236.jpg 1703x1600 -> 1200x1127; size 78777 -> 55015
[OK] 1237.jpg 1703x1600 -> 1200x1127; size 138632 -> 81352
[OK] 1241.jpg 1703x1703 -> 1200x1200; size 56628 -> 48047
[OK] 1242.jpg 1703x1703 -> 1200x1200; size 106362 -> 70524
[OK] 1243.jpg 1703x1703 -> 1200x1200; size 107221 -> 70387
[OK] 1244.jpg 1703x1703 -> 1200x1200; size 116665 -> 73160
[OK] 1245.jpg 1600x1600 -> 1200x1200; size 259798 -> 43056
[OK] 1246.jpg 1600x1600 -> 1200x1200; size 417013 -> 55577
[OK] 1247.jpg 1600x1600 -> 1200x1200; size 331101 -> 49817
[OK] 1248.jpg 1703x1600 -> 1200x1127; size 54152 -> 49573
[OK] 1249.jpg 1600x1600 -> 1200x1200; size 215874 -> 51240
[OK] 1250.jpg 1600x1600 -> 1200x1200; size 261299 -> 63732
[OK] 1251.jpg 1600x1600 -> 1200x1200; size 232577 -> 57173
[OK] 1252.jpg 1600x1600 -> 1200x1200; size 244036 -> 56132
[OK] 1253.jpg 1600x1600 -> 1200x1200; size 303604 -> 58023
[OK] 1254.jpg 1600x1600 -> 1200x1200; size 314434 -> 69527
[OK] 1255.jpg 1600x1600 -> 1200x1200; size 318011 -> 71940
[OK] 1256.jpg 1600x1600 -> 1200x1200; size 337014 -> 64979
[OK] 1257.jpg 1600x1600 -> 1200x1200; size 278291 -> 62940
[OK] 1258.jpg 1600x1600 -> 1200x1200; size 275995 -> 67299
[OK] 1259.jpg 1600x1600 -> 1200x1200; size 306105 -> 61232
[OK] 1260.jpg 1600x1600 -> 1200x1200; size 293582 -> 68342
[OK] 1261.jpg 1600x1600 -> 1200x1200; size 359291 -> 71332
[OK] 1262.jpg 1600x1600 -> 1200x1200; size 809142 -> 68034
[OK] 1263.jpg 1600x1600 -> 1200x1200; size 350284 -> 65066
[OK] 1264.jpg 1600x1600 -> 1200x1200; size 335806 -> 68859
[OK] 1265.jpg 1600x1600 -> 1200x1200; size 664312 -> 70966
[OK] 1266.jpg 1600x1600 -> 1200x1200; size 310444 -> 66410
[OK] 1267.jpg 1600x1600 -> 1200x1200; size 300823 -> 59030
[OK] 1268.jpg 1600x1600 -> 1200x1200; size 286319 -> 61090
[OK] 1269.jpg 1600x1600 -> 1200x1200; size 213986 -> 47594
[OK] 1270.jpg 1600x1600 -> 1200x1200; size 299369 -> 58574
[OK] 1271.jpg 1600x1600 -> 1200x1200; size 253957 -> 48291
[OK] 1272.jpg 1600x1600 -> 1200x1200; size 253629 -> 50153
[OK] 1273.jpg 1600x1600 -> 1200x1200; size 252524 -> 54259
[OK] 1275.jpg 1600x1600 -> 1200x1200; size 248164 -> 55249
[OK] 1276.jpg 1600x1600 -> 1200x1200; size 238467 -> 52870
[OK] 1277.jpg 1600x1600 -> 1200x1200; size 235343 -> 48255
[OK] 1278.jpg 1600x1600 -> 1200x1200; size 243721 -> 51332
[OK] 1279.jpg 1703x1600 -> 1200x1127; size 762390 -> 103347
[OK] 1283.jpg 1600x1600 -> 1200x1200; size 647666 -> 47208
[OK] 1286.jpg 1600x1600 -> 1200x1200; size 477187 -> 56494
[OK] 1287.jpg 1600x1600 -> 1200x1200; size 894293 -> 55423
[OK] 1289.jpg 1600x1600 -> 1200x1200; size 653634 -> 66390
[OK] 1290.jpg 1600x1600 -> 1200x1200; size 625648 -> 47466
[OK] 1291.jpg 1600x1600 -> 1200x1200; size 501295 -> 44059
[OK] 1292.jpg 1600x1600 -> 1200x1200; size 405450 -> 48392
[OK] 1288.jpg 1600x1600 -> 1200x1200; size 281415 -> 52145
[OK] 1293.jpg 1600x1600 -> 1200x1200; size 318078 -> 62483
[OK] 1294.jpg 1600x1600 -> 1200x1200; size 301287 -> 59674
[OK] 1295.jpg 1600x1600 -> 1200x1200; size 249764 -> 58166
[OK] 1296.jpg 1600x1600 -> 1200x1200; size 241488 -> 57514
[OK] 1297.jpg 1600x1600 -> 1200x1200; size 234022 -> 52703
[OK] 1298.jpg 1600x1600 -> 1200x1200; size 309747 -> 65998
[OK] 1299.jpg 1600x1600 -> 1200x1200; size 319337 -> 61730
[OK] 1300.jpg 1600x1600 -> 1200x1200; size 305796 -> 69382
[OK] 1301.jpg no-resize 1000x940; size 52532 -> 36780
[OK] 1304.jpg no-resize 1000x1000; size 484525 -> 111855
[OK] 1305.jpg no-resize 745x1250; size 14978 -> 23256
[OK] 1306.jpg no-resize 745x1250; size 38901 -> 44766
[OK] 1307.jpg no-resize 745x1250; size 38022 -> 44368
[OK] 1308.jpg no-resize 745x1250; size 26005 -> 33233
[OK] 1309.jpg no-resize 745x1250; size 32012 -> 38156
[OK] 1310.jpg no-resize 682x1250; size 29633 -> 35979
[OK] 1311.jpg 2801x2801 -> 1200x1200; size 1900820 -> 52632
[OK] 1334.jpg 3648x3648 -> 1200x1200; size 173901 -> 45565
[OK] 15640.jpg no-resize 800x800; size 104201 -> 32971
[OK] 15645.jpg 1559x1600 -> 1200x1232; size 151902 -> 71028
[OK] 15751.jpg 1703x1600 -> 1200x1127; size 558202 -> 50235
[OK] 45950.jpg 1703x1703 -> 1200x1200; size 124657 -> 78677
[OK] 53895.jpg 1703x1600 -> 1200x1127; size 680433 -> 46672
[OK] 53896.jpg 1703x1600 -> 1200x1127; size 834365 -> 51607
[OK] 53897.jpg 1703x1600 -> 1200x1127; size 800665 -> 53773
[OK] 53899.jpg 1703x1600 -> 1200x1127; size 882364 -> 63859
[OK] 162866.jpg 2447x2301 -> 1200x1128; size 53390 -> 36159
[OK] 1312.jpg 2801x2801 -> 1200x1200; size 2002896 -> 54996
[OK] 1313.jpg 2801x2801 -> 1200x1200; size 1774706 -> 54004
[OK] 1314.jpg 2801x2801 -> 1200x1200; size 1832263 -> 54648
[OK] 1315.jpg 2801x2801 -> 1200x1200; size 1658314 -> 52489
[OK] 1316.jpg 2801x2801 -> 1200x1200; size 1266758 -> 46154
[OK] 1317.jpg 3420x3516 -> 1200x1234; size 133557 -> 41588
[OK] 1318.jpg 3420x3516 -> 1200x1234; size 151234 -> 41739
[OK] 1319.jpg 3420x3516 -> 1200x1234; size 166809 -> 42165
[OK] 1320.jpg 3420x3516 -> 1200x1234; size 133740 -> 38643
[OK] 1321.jpg 3420x3516 -> 1200x1234; size 163281 -> 39611
[OK] 1322.jpg 3420x3516 -> 1200x1234; size 131669 -> 36402
[OK] 1323.jpg 1600x1600 -> 1200x1200; size 323628 -> 37596
[OK] 1324.jpg 1600x1600 -> 1200x1200; size 307344 -> 37546
[OK] 1327.jpg 1600x1600 -> 1200x1200; size 315615 -> 37768
[OK] 1330.jpg 1600x1600 -> 1200x1200; size 277380 -> 35655
[OK] 1332.jpg 1703x1600 -> 1200x1127; size 294339 -> 35246
[OK] 1333.jpg 3648x3648 -> 1200x1200; size 99170 -> 36755
[OK] 1335.jpg 3648x3648 -> 1200x1200; size 153971 -> 45670
[OK] 1336.jpg 3648x3648 -> 1200x1200; size 143276 -> 42901
[OK] 1337.jpg 3648x3648 -> 1200x1200; size 144968 -> 43170
[OK] 1339.jpg 2600x2600 -> 1200x1200; size 701362 -> 39552
[OK] 1340.jpg 2600x2600 -> 1200x1200; size 766214 -> 43356
[OK] 1341.jpg 2600x2600 -> 1200x1200; size 804741 -> 43922
[OK] 1342.jpg 2600x2600 -> 1200x1200; size 70431 -> 42564
[OK] 1343.jpg 2600x2600 -> 1200x1200; size 770102 -> 45076
[OK] 1346.jpg 3593x3377 -> 1200x1128; size 1282710 -> 59350
[OK] 1347.jpg 3593x3377 -> 1200x1128; size 1310407 -> 54573
[OK] 1350.jpg 2766x2600 -> 1200x1128; size 206936 -> 30812
[OK] 1352.jpg 1703x1600 -> 1200x1127; size 810666 -> 65100
[OK] 1353.jpg 1703x1600 -> 1200x1127; size 772780 -> 98879
[OK] 1354.jpg 6667x6667 -> 1200x1200; size 4559806 -> 39187
[OK] 1355.jpg 6667x6667 -> 1200x1200; size 4258729 -> 40781
[OK] 1356.jpg 6667x6667 -> 1200x1200; size 6177274 -> 81702
[OK] 1357.jpg 6667x6667 -> 1200x1200; size 5087674 -> 50700
[OK] 1358.jpg 6667x6667 -> 1200x1200; size 5032207 -> 49508
[OK] 1359.jpg 6667x6667 -> 1200x1200; size 4792168 -> 46039
[OK] 1360.jpg 6667x6667 -> 1200x1200; size 4550995 -> 36292
[OK] 1361.jpg 6667x6667 -> 1200x1200; size 6612563 -> 93704
[OK] 1362.jpg 6667x6667 -> 1200x1200; size 4582365 -> 42507
[OK] 1363.jpg 6667x6667 -> 1200x1200; size 4376278 -> 41109
[OK] 1364.jpg 6667x6667 -> 1200x1200; size 4784120 -> 46556
[OK] 1365.jpg 6667x6667 -> 1200x1200; size 4613109 -> 43074
[OK] 1366.jpg 6667x6667 -> 1200x1200; size 5019925 -> 48789
[OK] 1367.jpg 6667x6667 -> 1200x1200; size 4842651 -> 45151
[OK] 1369.jpg 1703x1600 -> 1200x1127; size 461046 -> 54848
[OK] 1370.jpg 1703x1600 -> 1200x1127; size 545472 -> 64271
[OK] 1371.jpg 1703x1600 -> 1200x1127; size 413160 -> 53019
[OK] 1372.jpg 1703x1600 -> 1200x1127; size 482584 -> 76782
[OK] 1373.jpg 1703x1600 -> 1200x1127; size 93752 -> 67119
[OK] 1374.jpg 1703x1600 -> 1200x1127; size 100008 -> 68261
[OK] 1375.jpg 1703x1600 -> 1200x1127; size 207684 -> 117492
[OK] 1376.jpg 1703x1600 -> 1200x1127; size 126243 -> 78205
[OK] 1400.jpg 2766x2600 -> 1200x1128; size 72256 -> 36117
[OK] 1401.jpg 2766x2600 -> 1200x1128; size 107137 -> 42698
[OK] 1402.jpg 1600x1600 -> 1200x1200; size 104763 -> 42696
[OK] 1383.jpg 1600x1600 -> 1200x1200; size 767643 -> 83621
[OK] 1384.jpg 1600x1600 -> 1200x1200; size 770953 -> 82263
[OK] 1405.jpg 1600x1600 -> 1200x1200; size 695495 -> 70954
[OK] 1406.jpg 1600x1600 -> 1200x1200; size 690622 -> 65292
[OK] 1385.jpg 1600x1600 -> 1200x1200; size 771380 -> 70050
[OK] 1407.jpg 1600x1600 -> 1200x1200; size 854061 -> 76283
[OK] 1408.jpg 1600x1600 -> 1200x1200; size 651035 -> 65098
[OK] 1409.jpg 1600x1600 -> 1200x1200; size 548371 -> 51148
[OK] 1410.jpg 1600x1600 -> 1200x1200; size 685366 -> 55602
[OK] 1411.jpg 1600x1600 -> 1200x1200; size 753200 -> 58340
[OK] 1412.jpg 1600x1600 -> 1200x1200; size 630903 -> 55441
[OK] 1386.jpg 1600x1600 -> 1200x1200; size 633297 -> 54188
[OK] 1413.jpg 1600x1600 -> 1200x1200; size 555649 -> 49361
[OK] 1414.jpg 1600x1600 -> 1200x1200; size 546230 -> 49992
[OK] 1415.jpg 1600x1600 -> 1200x1200; size 568277 -> 51138
[OK] 1416.jpg 1600x1600 -> 1200x1200; size 609994 -> 51267
[OK] 1417.jpg 1703x1600 -> 1200x1127; size 866560 -> 114389
[OK] 1418.jpg 1703x1600 -> 1200x1127; size 779880 -> 88196
[OK] 1419.jpg 1703x1600 -> 1200x1127; size 1197626 -> 103362
[OK] 1420.jpg 1703x1600 -> 1200x1127; size 1424810 -> 119571
[OK] 1421.jpg 1703x1600 -> 1200x1127; size 1274907 -> 118726
[OK] 1422.jpg 1703x1600 -> 1200x1127; size 1416211 -> 124600
[OK] 1423.jpg 1703x1600 -> 1200x1127; size 1130350 -> 136558
[OK] 1424.jpg 1703x1600 -> 1200x1127; size 1641015 -> 145449
[OK] 1425.jpg 1703x1600 -> 1200x1127; size 1012932 -> 145981
[OK] 1426.jpg 1703x1600 -> 1200x1127; size 1465948 -> 130657
[OK] 1427.jpg 1703x1600 -> 1200x1127; size 1372018 -> 135059
[OK] 1428.jpg 1703x1600 -> 1200x1127; size 1243969 -> 112242
[OK] 1429.jpg 1703x1600 -> 1200x1127; size 1236229 -> 98838
[OK] 1447.jpg 1703x1600 -> 1200x1127; size 283402 -> 42510
[OK] 1470.jpg 1703x1600 -> 1200x1127; size 668858 -> 70304
[OK] 1485.jpg 2766x2600 -> 1200x1128; size 1259499 -> 53772
[OK] 15637.jpg 3593x3377 -> 1200x1128; size 1127022 -> 54561
[OK] 15638.jpg 1600x1600 -> 1200x1200; size 289772 -> 37022
[OK] 15639.jpg 1600x1600 -> 1200x1200; size 284872 -> 35909
[OK] 15647.jpg 1600x1600 -> 1200x1200; size 151168 -> 66303
[OK] 15648.jpg no-resize 800x800; size 160530 -> 58046
[OK] 15649.jpg 1600x1600 -> 1200x1200; size 444895 -> 43057
[OK] 15650.jpg no-resize 1200x1200; size 184188 -> 43350
[OK] 15651.jpg 1600x1600 -> 1200x1200; size 306082 -> 36775
[OK] 15652.jpg 1920x1804 -> 1200x1128; size 479312 -> 41090
[OK] 15646.jpg 2600x2600 -> 1200x1200; size 1356491 -> 70154
[OK] 125275.jpg 1600x1600 -> 1200x1200; size 118212 -> 93034
[OK] 162966.jpg 3636x3636 -> 1200x1200; size 134661 -> 43418
[OK] 1435.jpg 3593x3377 -> 1200x1128; size 1069212 -> 57435
[OK] 1436.jpg 3593x3377 -> 1200x1128; size 746426 -> 46912
[OK] 1437.jpg 3593x3377 -> 1200x1128; size 1192871 -> 55289
[OK] 1438.jpg 3593x3377 -> 1200x1128; size 1546309 -> 54142
[OK] 1439.jpg 1703x1600 -> 1200x1127; size 759880 -> 56485
[OK] 1440.jpg 1703x1600 -> 1200x1127; size 1188113 -> 57842
[OK] 1441.jpg 1703x1600 -> 1200x1127; size 1351241 -> 63176
[OK] 1442.jpg 1703x1600 -> 1200x1127; size 1267902 -> 55803
[OK] 1443.jpg 1703x1600 -> 1200x1127; size 676000 -> 52203
[OK] 1444.jpg 1703x1600 -> 1200x1127; size 1173875 -> 61660
[OK] 1445.jpg 1703x1600 -> 1200x1127; size 1078676 -> 54065
[OK] 1446.jpg 1703x1600 -> 1200x1127; size 1156761 -> 61229
[OK] 1448.jpg 1600x1600 -> 1200x1200; size 521273 -> 52312
[OK] 1449.jpg 1600x1600 -> 1200x1200; size 648265 -> 56714
[OK] 1450.jpg 1600x1600 -> 1200x1200; size 567752 -> 57943
[OK] 1451.jpg 1600x1600 -> 1200x1200; size 483590 -> 54430
[OK] 1452.jpg 1600x1600 -> 1200x1200; size 562523 -> 52147
[OK] 1453.jpg 1600x1600 -> 1200x1200; size 556271 -> 58594
[OK] 1454.jpg 1703x1600 -> 1200x1127; size 43557 -> 44270
[OK] 1455.jpg 1703x1600 -> 1200x1127; size 45378 -> 44925
[OK] 1456.jpg 1703x1600 -> 1200x1127; size 424721 -> 46286
[OK] 1457.jpg 1703x1600 -> 1200x1127; size 438671 -> 46987
[OK] 1458.jpg 1600x1600 -> 1200x1200; size 873829 -> 98627
[OK] 1459.jpg 1600x1600 -> 1200x1200; size 864776 -> 101327
[OK] 1460.jpg 1600x1600 -> 1200x1200; size 986659 -> 96863
[OK] 1461.jpg 1600x1600 -> 1200x1200; size 1049158 -> 93289
[OK] 1463.jpg 1703x1600 -> 1200x1127; size 1458532 -> 89384
[OK] 1464.jpg 1703x1600 -> 1200x1127; size 887965 -> 76956
[OK] 1465.jpg 1703x1600 -> 1200x1127; size 1223847 -> 81338
[OK] 1469.jpg 1703x1600 -> 1200x1127; size 53946 -> 49502
[OK] 1471.jpg 1600x1600 -> 1200x1200; size 872010 -> 130726
[OK] 1472.jpg 1600x1600 -> 1200x1200; size 1323374 -> 127943
[OK] 1475.jpg 4433x4167 -> 1200x1128; size 1010252 -> 36629
[OK] 1476.jpg 4433x4167 -> 1200x1128; size 974778 -> 36790
[OK] 1477.jpg 4433x4167 -> 1200x1128; size 954636 -> 37069
[OK] 1478.jpg 4433x4167 -> 1200x1128; size 704011 -> 34909
[OK] 1479.jpg 4433x4167 -> 1200x1128; size 710170 -> 32731
[OK] 1480.jpg 4433x4167 -> 1200x1128; size 883791 -> 35084
[OK] 1481.jpg 4433x4167 -> 1200x1128; size 893808 -> 35700
[OK] 1482.jpg 4433x4167 -> 1200x1128; size 807423 -> 36204
[OK] 1489.jpg 4433x4167 -> 1200x1128; size 1157379 -> 33538
[OK] 1490.jpg 4433x4167 -> 1200x1128; size 993875 -> 36070
[OK] 1491.jpg 4433x4167 -> 1200x1128; size 917897 -> 34058
[OK] 1483.jpg 1703x1600 -> 1200x1127; size 267528 -> 42810
[OK] 1492.jpg 1703x1600 -> 1200x1127; size 329282 -> 54707
[OK] 1493.jpg 1703x1600 -> 1200x1127; size 350915 -> 54485
[OK] 1494.jpg 1703x1600 -> 1200x1127; size 66174 -> 52036
[OK] 1495.jpg 1703x1600 -> 1200x1127; size 84221 -> 62884
[OK] 1496.jpg 1703x1600 -> 1200x1127; size 68934 -> 54642
[OK] 1497.jpg 1703x1600 -> 1200x1127; size 78790 -> 59053
[OK] 1498.jpg 1703x1600 -> 1200x1127; size 101967 -> 68849
[OK] 1505.jpg 1600x1600 -> 1200x1200; size 336356 -> 33730
[OK] 1506.jpg 1703x1600 -> 1200x1127; size 449287 -> 47876
[OK] 1515.jpg no-resize 1064x1000; size 130671 -> 26156
[OK] 1516.jpg no-resize 1064x1000; size 17203 -> 29553
[OK] 1517.jpg no-resize 1064x1000; size 139389 -> 30870
[OK] 1518.jpg no-resize 1064x1000; size 150483 -> 31039
[OK] 1519.jpg no-resize 1064x1000; size 158505 -> 32119
[OK] 1520.jpg 2766x2600 -> 1200x1128; size 1539557 -> 58160
[OK] 1521.jpg 2766x2600 -> 1200x1128; size 1244186 -> 52084
[OK] 1522.jpg 2766x2600 -> 1200x1128; size 636496 -> 50897
[OK] 1523.jpg 2766x2600 -> 1200x1128; size 1186150 -> 44034
[OK] 1524.jpg 2766x2600 -> 1200x1128; size 741963 -> 64773
[OK] 1525.jpg 2766x2600 -> 1200x1128; size 779571 -> 59135
[OK] 1526.jpg 2766x2600 -> 1200x1128; size 849611 -> 64979
[OK] 1527.jpg 2766x2600 -> 1200x1128; size 1705370 -> 68076
[OK] 1528.jpg 2766x2600 -> 1200x1128; size 2102328 -> 76010
[OK] 1529.jpg 2766x2600 -> 1200x1128; size 1682820 -> 65983
[OK] 1530.jpg 2766x2600 -> 1200x1128; size 1091267 -> 78220
[OK] 1531.jpg 2766x2600 -> 1200x1128; size 998660 -> 84315
[OK] 1532.jpg 1600x1600 -> 1200x1200; size 397511 -> 45163
[OK] 1533.jpg 1600x1600 -> 1200x1200; size 400658 -> 43713
[OK] 1534.jpg 1600x1600 -> 1200x1200; size 389888 -> 44182
[OK] 1536.jpg 3000x3000 -> 1200x1200; size 206270 -> 65478
[OK] 1537.jpg 3000x3000 -> 1200x1200; size 221574 -> 67709
[OK] 1538.jpg 3000x3000 -> 1200x1200; size 172217 -> 60276
[OK] 1542.jpg 1703x1600 -> 1200x1127; size 44150 -> 40944
[OK] 1543.jpg 1703x1600 -> 1200x1127; size 561611 -> 60442
[OK] 1487.jpg 1703x1600 -> 1200x1127; size 776725 -> 63384
[OK] 1544.jpg 7093x6667 -> 1200x1128; size 4970467 -> 42022
[OK] 1545.jpg 7093x6667 -> 1200x1128; size 4617284 -> 36903
[OK] 1546.jpg 7093x6667 -> 1200x1128; size 4392558 -> 27808
[OK] 1547.jpg 7093x6667 -> 1200x1128; size 6084829 -> 71680
[OK] 1548.jpg 7093x6667 -> 1200x1128; size 5478615 -> 44472
[OK] 1549.jpg 7093x6667 -> 1200x1128; size 5199098 -> 40691
[OK] 1550.jpg 7093x6667 -> 1200x1128; size 5288670 -> 43210
[OK] 1551.jpg 7093x6667 -> 1200x1128; size 5077115 -> 38784
[OK] 1552.jpg 7093x6667 -> 1200x1128; size 4497086 -> 35334
[OK] 1553.jpg 7093x6667 -> 1200x1128; size 5562374 -> 48998
[OK] 1554.jpg 7093x6667 -> 1200x1128; size 4220251 -> 34288
[OK] 1555.jpg 7093x6667 -> 1200x1128; size 4498975 -> 36454
[OK] 1556.jpg 7093x6667 -> 1200x1128; size 4742584 -> 38312
[OK] 1564.jpg 1600x1600 -> 1200x1200; size 504148 -> 45552
[OK] 1569.jpg 1600x1600 -> 1200x1200; size 432366 -> 38871
[OK] 1579.jpg 1703x1600 -> 1200x1127; size 462956 -> 61879
[OK] 1585.jpg 1703x1600 -> 1200x1127; size 396466 -> 44982
[OK] 15653.jpg 1600x1600 -> 1200x1200; size 305657 -> 36027
[OK] 15654.jpg no-resize 1200x1200; size 185504 -> 44140
[OK] 18285.jpg 1703x1600 -> 1200x1127; size 822351 -> 87146
[OK] 163594.jpg 3593x3377 -> 1200x1128; size 107414 -> 39528
=== Start 2025-10-26T11:23:45+00:00 ===
[OK] 391.jpg no-resize 1200x1200; size 53241 -> 53234
[OK] 396.jpg no-resize 1200x1200; size 138154 -> 138138
[OK] 397.jpg no-resize 1200x1200; size 135490 -> 135476
[OK] 398.jpg no-resize 1200x1200; size 123336 -> 123371
[OK] 399.jpg no-resize 1200x1200; size 91621 -> 91591
[OK] 400.jpg no-resize 1200x1200; size 94168 -> 94172
[OK] 401.jpg no-resize 1200x1200; size 90782 -> 90788
[OK] 125817.jpg no-resize 1200x1127; size 36606 -> 36602
[OK] 404.jpg no-resize 1200x1127; size 33940 -> 33911
[OK] 405.jpg no-resize 1200x1200; size 33235 -> 33234
[OK] 411.jpg no-resize 1200x1127; size 39704 -> 39698
[OK] 412.jpg no-resize 1200x1127; size 39293 -> 39282
[OK] 413.jpg no-resize 1200x1127; size 43365 -> 43457
[OK] 414.jpg no-resize 1200x1127; size 43324 -> 43344
[OK] 415.jpg no-resize 1200x1127; size 42465 -> 42489
[OK] 416.jpg no-resize 1200x1127; size 41252 -> 41250
[OK] 423.jpg no-resize 1200x1200; size 37964 -> 37943
[OK] 162987.jpg no-resize 1200x1200; size 41832 -> 41836
[OK] 162988.jpg no-resize 1200x1200; size 46522 -> 46526
[OK] 162989.jpg no-resize 1200x1200; size 43614 -> 43626
[OK] 428.jpg no-resize 1200x1200; size 44997 -> 45012
[OK] 436.jpg no-resize 1200x1200; size 105361 -> 105334
[OK] 437.jpg no-resize 1200x1200; size 96569 -> 96534
[OK] 438.jpg no-resize 1200x1200; size 140773 -> 140781
[OK] 439.jpg no-resize 1200x1200; size 52693 -> 52647
[OK] 440.jpg no-resize 1200x1200; size 49925 -> 49934
[OK] 441.jpg no-resize 1200x1200; size 57402 -> 57441
[OK] 447.jpg no-resize 1200x1200; size 32803 -> 32808
[OK] 450.jpg no-resize 1200x1200; size 45580 -> 45558
[OK] 451.jpg no-resize 1200x1200; size 50074 -> 50111
[OK] 452.jpg no-resize 1200x1200; size 44359 -> 44332
[OK] 453.jpg no-resize 1200x1200; size 42858 -> 42829
[OK] 454.jpg no-resize 1200x1127; size 41901 -> 41891
[OK] 455.jpg no-resize 1200x1200; size 45151 -> 45135
[OK] 456.jpg no-resize 724x724; size 23413 -> 23402
[OK] 457.jpg no-resize 724x724; size 22418 -> 22432
[OK] 458.jpg no-resize 724x724; size 21342 -> 21349
[OK] 459.jpg no-resize 1200x1200; size 57357 -> 57350
[OK] 460.jpg no-resize 1200x1200; size 56278 -> 56268
[OK] 461.jpg no-resize 1200x1200; size 62272 -> 62282
[OK] 462.jpg no-resize 1200x1200; size 55536 -> 55540
[OK] 463.jpg no-resize 724x724; size 23322 -> 23330
[OK] 464.jpg no-resize 1200x1200; size 34064 -> 34048
[OK] 465.jpg no-resize 1200x1200; size 43190 -> 43261
[OK] 466.jpg no-resize 1200x1200; size 44309 -> 44309
[OK] 467.jpg no-resize 1200x1200; size 37077 -> 37077
[OK] 468.jpg no-resize 1200x1200; size 44066 -> 44032
[OK] 469.jpg no-resize 1200x1200; size 44297 -> 44223
[OK] 471.jpg no-resize 1200x1200; size 43497 -> 43435
[OK] 472.jpg no-resize 1200x1200; size 42687 -> 42664
[OK] 473.jpg no-resize 1200x1200; size 44508 -> 44484
[OK] 474.jpg no-resize 1200x1200; size 42240 -> 42231
[OK] 1557.jpg 7093x6667 -> 1200x1128; size 4120223 -> 28785
[OK] 475.jpg no-resize 1200x1200; size 36539 -> 36544
[OK] 476.jpg no-resize 1200x1200; size 41382 -> 41266
[OK] 482.jpg no-resize 1200x1200; size 47976 -> 47961
[OK] 483.jpg no-resize 1200x1200; size 31220 -> 31211
[OK] 484.jpg no-resize 1200x1200; size 34477 -> 34382
[OK] 490.jpg no-resize 1200x1200; size 45976 -> 45838
[OK] 491.jpg no-resize 1200x1200; size 45858 -> 45745
[OK] 492.jpg no-resize 1200x1200; size 45317 -> 45190
[OK] 493.jpg no-resize 1200x1200; size 41152 -> 41142
[OK] 494.jpg no-resize 1200x1200; size 45760 -> 45649
[OK] 498.jpg no-resize 1200x1200; size 42516 -> 42508
[OK] 499.jpg no-resize 1200x1200; size 30587 -> 30579
[OK] 500.jpg no-resize 1200x1200; size 34664 -> 34580
[OK] 501.jpg no-resize 1200x1200; size 42742 -> 42690
[OK] 502.jpg no-resize 1200x1200; size 43803 -> 43810
[OK] 505.jpg no-resize 1200x1200; size 43249 -> 43226
[OK] 506.jpg no-resize 1200x1200; size 43000 -> 42970
[OK] 507.jpg no-resize 1200x1200; size 47010 -> 46993
[OK] 508.jpg no-resize 1200x1200; size 49350 -> 49368
[OK] 510.jpg no-resize 1200x1200; size 49951 -> 49923
[OK] 511.jpg no-resize 1200x1200; size 45636 -> 45628
[OK] 512.jpg no-resize 1200x1200; size 46145 -> 46110
[OK] 488.jpg no-resize 1200x1200; size 59589 -> 59546
[OK] 15561.jpg no-resize 1200x1200; size 124200 -> 124206
[OK] 15564.jpg no-resize 1200x1200; size 38481 -> 38452
[OK] 15565.jpg no-resize 1200x1200; size 129494 -> 129536
[OK] 15566.jpg no-resize 1200x1200; size 36809 -> 36790
[OK] 15567.jpg no-resize 1200x1200; size 108415 -> 108459
[OK] 15569.jpg no-resize 1200x1200; size 36670 -> 36662
[OK] 15570.jpg no-resize 1200x1200; size 43589 -> 43609
[OK] 15571.jpg no-resize 1200x1200; size 47020 -> 46952
[OK] 15572.jpg no-resize 1200x1200; size 46739 -> 46725
[OK] 15573.jpg no-resize 1200x1200; size 45773 -> 45645
[OK] 15574.jpg no-resize 1200x1200; size 32546 -> 32531
[OK] 15584.jpg no-resize 1200x1200; size 34204 -> 34201
[OK] 15575.jpg no-resize 1200x1128; size 38782 -> 38777
[OK] 15576.jpg no-resize 1200x1200; size 69302 -> 69265
[OK] 15577.jpg no-resize 1200x1200; size 106703 -> 106705
[OK] 15578.jpg no-resize 640x640; size 33987 -> 34000
[OK] 15579.jpg no-resize 1200x1127; size 43600 -> 43579
[OK] 15580.jpg no-resize 1200x1200; size 148462 -> 148444
[OK] 15718.jpg no-resize 1200x1128; size 38073 -> 38110
[OK] 15748.jpg no-resize 1200x1127; size 62438 -> 62211
[OK] 15900.jpg no-resize 1200x1127; size 31561 -> 31571
[OK] 16154.jpg no-resize 1200x1128; size 36885 -> 36901
[OK] 18069.jpg no-resize 1200x1127; size 42846 -> 42925
